food_id,name,spicy_level,sweet_level,salt_level,price,cooking_time,category
636,ข้าวหมูกระเทียม #636,2,1,4,127,6,อาหารจานเดียว
637,ผัดไทย #637,5,4,5,130,34,แกง
638,ข้าวต้มปลา #638,4,5,2,86,26,อาหารจานด่วน
639,บะหมี่เกี๊ยว #639,3,2,2,147,37,อาหารจานเดียว
640,หมูทอดกระเทียม #640,2,5,5,55,13,แกง
641,ผัดซีอิ๊ว #641,4,1,4,71,16,อาหารจานด่วน
642,แกงมัสมั่น #642,1,3,3,90,19,แกง
643,ข้าวคลุกกะปิ #643,2,5,3,69,34,แกง
644,ไก่ทอด #644,3,1,5,144,33,ยำ
645,ข้าวต้มปลา #645,5,1,4,148,24,อาหารจานเดียว
646,หมูทอดกระเทียม #646,1,4,5,67,45,อาหารจานเดียว
647,หมูทอดกระเทียม #647,3,4,2,56,6,ยำ
648,ข้าวหมูกระเทียม #648,1,2,5,77,33,อาหารจานเดียว
649,ผัดกระเพรา #649,3,3,3,131,15,อาหารจานด่วน
650,กะเพราไก่ไข่ดาว #650,5,1,5,102,7,แกง
651,ข้าวมันไก่ #651,3,4,2,137,21,อาหารจานเดียว
652,ผัดกระเพรา #652,5,2,2,84,27,ยำ
653,ส้มตำ #653,3,4,5,58,28,ยำ
654,ต้มยำกุ้ง #654,1,1,1,120,9,อาหารจานด่วน
655,แกงส้ม #655,4,5,3,99,5,แกง
656,ข้าวผัดปู #656,2,1,2,87,39,แกง
657,ส้มตำ #657,5,1,5,52,10,แกง
658,ข้าวผัดปู #658,5,3,5,97,35,แกง
659,หมูทอดกระเทียม #659,2,3,4,58,12,อาหารจานด่วน
660,แกงมัสมั่น #660,3,5,3,61,17,อาหารจานด่วน
661,แกงเขียวหวาน #661,1,1,1,81,34,ยำ
662,ก๋วยเตี๋ยวเรือ #662,3,4,3,136,10,อาหารจานเดียว
663,ข้าวต้มปลา #663,5,2,4,53,38,อาหารจานด่วน
664,ข้าวคลุกกะปิ #664,4,4,1,59,45,อาหารจานเดียว
665,ผัดไทย #665,4,1,3,135,43,อาหารจานเดียว
666,แกงส้ม #666,4,1,5,122,36,ยำ
667,ข้าวผัดปู #667,2,3,1,84,30,อาหารจานด่วน
668,ข้าวผัด #668,2,5,2,96,40,แกง
669,แกงส้ม #669,1,4,2,108,30,ยำ
670,กะเพราไก่ไข่ดาว #670,2,1,1,146,42,อาหารจานเดียว
671,แกงเขียวหวาน #671,2,5,4,130,33,ยำ
672,บะหมี่เกี๊ยว #672,4,1,5,125,8,ยำ
673,ข้าวต้มปลา #673,1,5,1,77,14,อาหารจานด่วน
674,แกงส้ม #674,3,1,3,141,14,อาหารจานเดียว
675,ผัดไทย #675,1,5,4,129,20,ยำ
676,แกงเขียวหวาน #676,1,3,3,55,24,ยำ
677,ข้าวหน้าเป็ด #677,4,3,5,117,7,อาหารจานด่วน
678,ผัดซีอิ๊ว #678,5,1,2,92,28,อาหารจานเดียว
679,แกงเขียวหวาน #679,4,1,4,57,12,ยำ
680,ผัดไทย #680,4,1,3,104,36,อาหารจานเดียว
681,ข้าวหน้าเป็ด #681,1,2,4,149,42,แกง
682,แกงมัสมั่น #682,3,4,4,74,36,อาหารจานเดียว
683,ข้าวคลุกกะปิ #683,4,1,2,91,7,อาหารจานด่วน
684,ผัดไทย #684,3,4,2,139,25,แกง
685,หมูทอดกระเทียม #685,2,4,5,132,17,อาหารจานด่วน
686,ข้าวหน้าเป็ด #686,1,4,3,36,13,อาหารจานเดียว
687,ผัดซีอิ๊ว #687,4,1,2,140,6,อาหารจานด่วน
688,หมูทอดกระเทียม #688,3,4,4,126,13,แกง
689,ไก่ทอด #689,4,2,4,62,38,ยำ
690,ข้าวผัดปู #690,1,1,3,135,33,อาหารจานเดียว
691,ข้าวผัดปู #691,3,4,4,85,30,แกง
692,แกงส้ม #692,4,4,5,85,28,ยำ
693,ข้าวผัดปู #693,1,2,3,36,40,อาหารจานด่วน
694,บะหมี่เกี๊ยว #694,5,5,5,99,45,แกง
695,ข้าวผัด #695,1,3,5,72,25,แกง
696,ผัดกระเพรา #696,2,5,5,108,30,อาหารจานเดียว
697,ข้าวผัดปู #697,4,1,3,128,32,แกง
698,ข้าวมันไก่ #698,3,2,4,112,39,อาหารจานด่วน
699,แกงส้ม #699,4,2,3,31,20,อาหารจานเดียว
700,ข้าวผัดปู #700,3,1,4,105,35,อาหารจานเดียว
701,ผัดไทย #701,5,1,5,45,26,แกง
702,ผัดซีอิ๊ว #702,3,1,2,48,19,อาหารจานด่วน
703,แกงมัสมั่น #703,4,1,4,71,7,ยำ
704,ไก่ทอด #704,3,1,5,128,6,ยำ
705,ข้าวต้มปลา #705,5,2,4,98,19,แกง
706,ผัดกระเพรา #706,2,1,5,67,12,แกง
707,ข้าวผัด #707,3,4,5,127,24,แกง
708,ผัดกระเพรา #708,1,4,2,128,18,อาหารจานด่วน
709,ข้าวมันไก่ #709,4,5,1,61,7,อาหารจานด่วน
710,แกงส้ม #710,2,5,4,149,39,อาหารจานเดียว
711,ข้าวผัดปู #711,1,4,3,48,33,ยำ
712,แกงมัสมั่น #712,5,4,5,95,25,อาหารจานเดียว
713,ก๋วยเตี๋ยวเรือ #713,2,4,1,32,24,อาหารจานเดียว
714,ข้าวผัด #714,3,4,1,134,5,แกง
715,กะเพราไก่ไข่ดาว #715,2,2,3,105,20,ยำ
716,ข้าวหน้าเป็ด #716,2,3,5,38,5,แกง
717,ข้าวคลุกกะปิ #717,1,3,2,83,6,ยำ
718,ข้าวมันไก่ #718,3,1,1,47,40,แกง
719,ข้าวมันไก่ #719,2,5,1,83,27,แกง
720,ส้มตำ #720,1,3,4,65,38,อาหารจานเดียว
721,ส้มตำ #721,3,4,5,107,32,แกง
722,ผัดไทย #722,5,1,2,143,7,อาหารจานเดียว
723,ผัดซีอิ๊ว #723,4,3,3,123,39,อาหารจานเดียว
724,ข้าวผัดปู #724,5,1,5,118,22,ยำ
725,ต้มยำกุ้ง #725,1,2,1,34,22,อาหารจานด่วน
726,ข้าวมันไก่ #726,4,1,3,110,7,อาหารจานด่วน
727,หมูทอดกระเทียม #727,1,1,3,144,19,แกง
728,ข้าวหมูกระเทียม #728,4,2,5,102,32,ยำ
729,ข้าวหมูกระเทียม #729,2,5,5,91,22,แกง
730,บะหมี่เกี๊ยว #730,5,5,5,141,42,อาหารจานด่วน
731,ไก่ทอด #731,1,4,3,37,38,อาหารจานเดียว
732,แกงมัสมั่น #732,3,4,2,112,20,แกง
733,แกงเขียวหวาน #733,5,5,2,42,11,แกง
734,ผัดซีอิ๊ว #734,5,3,3,106,17,อาหารจานเดียว
735,ข้าวหมูกระเทียม #735,4,5,2,59,26,แกง
736,ข้าวผัดปู #736,2,2,1,60,45,แกง
737,ผัดซีอิ๊ว #737,3,4,2,137,41,แกง
738,ข้าวหน้าเป็ด #738,3,4,4,55,15,แกง
739,ข้าวต้มปลา #739,3,1,2,32,43,ยำ
740,ข้าวมันไก่ #740,5,5,5,123,43,อาหารจานเดียว
741,ก๋วยเตี๋ยวเรือ #741,2,3,2,114,32,อาหารจานเดียว
742,ข้าวหมูกระเทียม #742,4,1,2,65,41,แกง
743,ข้าวมันไก่ #743,4,5,1,33,10,อาหารจานด่วน
744,ข้าวคลุกกะปิ #744,1,4,2,52,31,อาหารจานด่วน
745,แกงมัสมั่น #745,4,2,3,74,20,อาหารจานเดียว
746,ข้าวหน้าเป็ด #746,1,2,1,76,21,อาหารจานด่วน
747,ข้าวหน้าเป็ด #747,5,5,2,108,10,ยำ
748,ข้าวมันไก่ #748,1,3,1,84,9,อาหารจานด่วน
749,แกงส้ม #749,1,3,5,135,33,อาหารจานด่วน
750,ส้มตำ #750,1,3,5,82,5,อาหารจานด่วน
751,ข้าวมันไก่ #751,3,5,5,71,25,แกง
752,ข้าวมันไก่ #752,4,2,2,85,28,แกง
753,ผัดซีอิ๊ว #753,5,4,5,83,41,แกง
754,แกงมัสมั่น #754,2,1,1,112,29,แกง
755,แกงเขียวหวาน #755,2,1,1,83,40,ยำ
756,ต้มยำกุ้ง #756,4,5,3,61,44,อาหารจานเดียว
757,แกงมัสมั่น #757,3,2,3,32,15,อาหารจานด่วน
758,บะหมี่เกี๊ยว #758,5,3,2,66,22,แกง
759,ข้าวมันไก่ #759,2,3,5,114,14,อาหารจานเดียว
760,ไก่ทอด #760,5,2,1,142,27,แกง
761,ไก่ทอด #761,1,2,3,48,16,แกง
762,ผัดกระเพรา #762,4,1,3,142,27,อาหารจานเดียว
763,ข้าวผัดปู #763,2,3,1,33,30,อาหารจานเดียว
764,ข้าวผัด #764,1,2,3,34,16,แกง
765,ต้มยำกุ้ง #765,2,2,4,117,13,อาหารจานเดียว
766,บะหมี่เกี๊ยว #766,1,2,3,87,43,ยำ
767,ข้าวผัด #767,2,3,3,86,31,ยำ
768,ข้าวคลุกกะปิ #768,4,5,1,45,39,ยำ
769,ข้าวผัด #769,3,4,3,64,21,ยำ
770,ผัดกระเพรา #770,2,4,2,45,8,แกง
771,แกงเขียวหวาน #771,1,3,2,68,45,ยำ
772,ผัดกระเพรา #772,2,1,1,132,14,แกง
773,ข้าวหน้าเป็ด #773,3,2,3,124,31,อาหารจานเดียว
774,ส้มตำ #774,4,2,5,127,28,อาหารจานด่วน
775,ข้าวหมูกระเทียม #775,5,5,5,64,14,อาหารจานเดียว
776,ข้าวหมูกระเทียม #776,5,4,4,145,15,อาหารจานเดียว
777,แกงมัสมั่น #777,1,3,3,133,39,แกง
778,หมูทอดกระเทียม #778,3,5,4,126,29,ยำ
779,กะเพราไก่ไข่ดาว #779,4,5,3,124,32,แกง
780,ผัดซีอิ๊ว #780,5,5,1,148,35,แกง
781,ข้าวมันไก่ #781,2,1,5,130,42,อาหารจานเดียว
782,ข้าวคลุกกะปิ #782,3,5,2,96,30,ยำ
783,ก๋วยเตี๋ยวเรือ #783,1,5,2,61,21,อาหารจานด่วน
784,แกงส้ม #784,3,3,3,132,17,ยำ
785,ก๋วยเตี๋ยวเรือ #785,2,3,5,103,29,ยำ
786,ข้าวมันไก่ #786,4,1,2,64,41,อาหารจานด่วน
787,หมูทอดกระเทียม #787,2,2,3,64,27,อาหารจานเดียว
788,ข้าวหน้าเป็ด #788,5,3,2,61,30,อาหารจานด่วน
789,ผัดไทย #789,4,2,1,97,20,อาหารจานเดียว
790,หมูทอดกระเทียม #790,4,1,5,100,43,ยำ
791,ข้าวหมูกระเทียม #791,2,2,1,84,9,ยำ
792,กะเพราไก่ไข่ดาว #792,3,2,3,128,45,อาหารจานด่วน
793,ส้มตำ #793,1,5,3,83,18,อาหารจานด่วน
794,ต้มยำกุ้ง #794,4,5,1,112,40,อาหารจานด่วน
795,ส้มตำ #795,2,4,5,135,16,อาหารจานด่วน
796,ผัดไทย #796,4,3,3,144,9,อาหารจานเดียว
797,แกงมัสมั่น #797,4,5,2,106,15,อาหารจานเดียว
798,ข้าวผัดปู #798,4,4,5,83,10,ยำ
799,ผัดซีอิ๊ว #799,2,2,1,135,14,อาหารจานเดียว
800,ข้าวมันไก่ #800,1,3,2,82,8,ยำ
801,บะหมี่เกี๊ยว #801,2,4,1,120,18,อาหารจานเดียว
802,ข้าวคลุกกะปิ #802,2,5,2,98,40,อาหารจานด่วน
803,ข้าวหมูกระเทียม #803,4,4,2,34,22,อาหารจานเดียว
804,หมูทอดกระเทียม #804,3,2,2,117,22,ยำ
805,ข้าวหมูกระเทียม #805,5,3,1,56,13,แกง
806,หมูทอดกระเทียม #806,1,1,5,144,27,แกง
807,ผัดไทย #807,2,2,1,96,44,แกง
808,หมูทอดกระเทียม #808,3,3,1,67,28,อาหารจานเดียว
809,ข้าวผัด #809,4,1,2,143,28,อาหารจานเดียว
810,ข้าวหน้าเป็ด #810,4,5,2,104,25,อาหารจานเดียว
811,หมูทอดกระเทียม #811,4,5,3,126,32,อาหารจานเดียว
812,ไก่ทอด #812,1,2,1,127,13,ยำ
813,ข้าวมันไก่ #813,2,5,2,94,14,อาหารจานด่วน
814,แกงมัสมั่น #814,5,3,2,96,27,อาหารจานเดียว
815,ข้าวผัด #815,2,5,5,70,33,อาหารจานด่วน
816,ข้าวมันไก่ #816,1,4,4,65,9,อาหารจานเดียว
817,บะหมี่เกี๊ยว #817,4,4,3,94,22,แกง
818,ข้าวหน้าเป็ด #818,5,2,1,78,28,อาหารจานเดียว
819,บะหมี่เกี๊ยว #819,1,2,3,82,35,อาหารจานเดียว
820,ต้มยำกุ้ง #820,3,2,3,115,23,ยำ
821,ข้าวคลุกกะปิ #821,3,5,5,86,34,แกง
822,ข้าวผัดปู #822,2,1,5,34,29,ยำ
823,แกงเขียวหวาน #823,2,2,5,143,13,อาหารจานด่วน
824,ข้าวหมูกระเทียม #824,4,1,2,107,27,อาหารจานเดียว
825,ส้มตำ #825,5,4,5,100,44,แกง
826,ข้าวผัดปู #826,1,4,3,55,42,แกง
827,ข้าวต้มปลา #827,4,2,4,137,13,ยำ
828,ผัดกระเพรา #828,4,1,3,53,44,แกง
829,ต้มยำกุ้ง #829,4,5,4,96,16,ยำ
830,ผัดกระเพรา #830,3,1,4,47,8,ยำ
831,ข้าวหมูกระเทียม #831,1,4,5,37,39,แกง
832,หมูทอดกระเทียม #832,1,2,2,139,42,อาหารจานเดียว
833,ข้าวมันไก่ #833,3,5,4,114,45,ยำ
834,แกงเขียวหวาน #834,5,5,2,93,26,อาหารจานด่วน
835,ข้าวคลุกกะปิ #835,5,5,2,126,38,อาหารจานด่วน
836,ข้าวผัด #836,4,1,4,78,43,ยำ
837,ผัดไทย #837,1,1,3,130,23,แกง
838,ข้าวหน้าเป็ด #838,3,5,2,113,19,อาหารจานเดียว
839,แกงส้ม #839,5,1,2,105,15,อาหารจานด่วน
840,ไก่ทอด #840,3,4,1,106,40,อาหารจานเดียว
841,ส้มตำ #841,1,3,2,57,34,ยำ
842,ข้าวผัด #842,1,1,1,110,31,ยำ
843,ข้าวหน้าเป็ด #843,2,3,5,57,25,อาหารจานเดียว
844,แกงเขียวหวาน #844,1,4,1,148,21,ยำ
845,ผัดกระเพรา #845,4,2,2,80,42,อาหารจานด่วน
846,ผัดกระเพรา #846,5,4,4,66,30,ยำ
847,ข้าวหน้าเป็ด #847,5,4,4,128,40,อาหารจานด่วน
848,แกงส้ม #848,1,1,1,69,5,ยำ
849,ผัดไทย #849,4,1,5,71,28,อาหารจานเดียว
850,ข้าวผัดปู #850,4,3,1,135,20,ยำ
851,ข้าวผัดปู #851,4,1,4,42,10,แกง
852,ข้าวคลุกกะปิ #852,3,3,4,103,6,อาหารจานเดียว
853,ข้าวมันไก่ #853,5,1,4,56,30,ยำ
854,ข้าวหมูกระเทียม #854,2,4,1,43,5,แกง
855,แกงส้ม #855,1,3,1,89,40,อาหารจานด่วน
856,ข้าวผัดปู #856,4,4,2,119,23,ยำ
857,ข้าวหน้าเป็ด #857,5,1,1,73,45,อาหารจานเดียว
858,ผัดซีอิ๊ว #858,3,3,1,60,39,อาหารจานด่วน
859,แกงเขียวหวาน #859,3,4,4,61,19,อาหารจานด่วน
860,ส้มตำ #860,5,5,4,141,29,อาหารจานด่วน
861,บะหมี่เกี๊ยว #861,2,1,2,83,40,อาหารจานเดียว
862,ข้าวผัด #862,4,3,3,89,25,อาหารจานด่วน
863,หมูทอดกระเทียม #863,2,1,3,30,8,ยำ
864,ข้าวมันไก่ #864,1,1,2,111,33,ยำ
865,ผัดกระเพรา #865,5,4,1,135,21,อาหารจานด่วน
866,ข้าวหน้าเป็ด #866,4,2,2,111,26,อาหารจานด่วน
867,แกงเขียวหวาน #867,1,1,3,59,12,อาหารจานด่วน
868,ก๋วยเตี๋ยวเรือ #868,5,2,5,96,38,อาหารจานเดียว
869,หมูทอดกระเทียม #869,2,3,5,85,17,อาหารจานเดียว
870,ข้าวผัด #870,5,2,4,93,39,อาหารจานด่วน
871,ข้าวมันไก่ #871,2,1,3,76,42,อาหารจานด่วน
872,ข้าวหน้าเป็ด #872,1,1,5,40,44,ยำ
873,ข้าวผัดปู #873,4,3,2,97,24,อาหารจานเดียว
874,กะเพราไก่ไข่ดาว #874,5,2,4,115,44,อาหารจานเดียว
875,แกงมัสมั่น #875,5,3,1,123,13,อาหารจานด่วน
876,กะเพราไก่ไข่ดาว #876,2,3,1,69,45,อาหารจานเดียว
877,ผัดไทย #877,4,1,5,74,17,แกง
878,ก๋วยเตี๋ยวเรือ #878,2,2,1,107,13,อาหารจานด่วน
879,บะหมี่เกี๊ยว #879,3,4,2,135,36,แกง
880,แกงส้ม #880,4,5,5,47,10,แกง
881,ข้าวหมูกระเทียม #881,1,3,5,101,33,อาหารจานเดียว
882,ข้าวต้มปลา #882,1,3,3,77,31,แกง
883,ต้มยำกุ้ง #883,2,3,3,63,22,อาหารจานด่วน
884,ข้าวผัดปู #884,3,1,1,50,17,แกง
885,ส้มตำ #885,1,3,4,90,43,แกง
886,บะหมี่เกี๊ยว #886,3,2,2,130,11,แกง
887,แกงมัสมั่น #887,5,4,5,71,37,อาหารจานเดียว
888,ข้าวผัด #888,5,1,2,102,45,แกง
889,ต้มยำกุ้ง #889,3,1,4,102,34,ยำ
890,ข้าวผัด #890,5,2,2,138,31,อาหารจานเดียว
891,ผัดซีอิ๊ว #891,3,5,2,80,18,ยำ
892,ข้าวผัด #892,5,2,2,30,42,อาหารจานด่วน
893,ข้าวคลุกกะปิ #893,4,3,4,130,25,อาหารจานเดียว
894,กะเพราไก่ไข่ดาว #894,3,5,4,52,32,อาหารจานเดียว
895,บะหมี่เกี๊ยว #895,2,2,3,41,26,อาหารจานด่วน
896,ข้าวผัดปู #896,2,1,3,109,18,ยำ
897,ข้าวผัด #897,5,1,4,121,22,อาหารจานเดียว
898,ต้มยำกุ้ง #898,5,1,3,55,29,ยำ
899,บะหมี่เกี๊ยว #899,3,3,4,113,37,แกง
900,ข้าวหมูกระเทียม #900,1,4,2,49,10,อาหารจานเดียว
901,ข้าวผัดปู #901,2,2,3,86,9,อาหารจานเดียว
902,ต้มยำกุ้ง #902,3,2,5,38,10,อาหารจานเดียว
903,ต้มยำกุ้ง #903,3,1,3,88,15,ยำ
904,ต้มยำกุ้ง #904,2,5,5,54,11,ยำ
905,หมูทอดกระเทียม #905,4,5,1,65,37,ยำ
906,แกงมัสมั่น #906,2,3,5,34,11,ยำ
907,ส้มตำ #907,1,5,5,82,33,อาหารจานด่วน
908,ไก่ทอด #908,1,5,5,107,38,อาหารจานด่วน
909,ผัดซีอิ๊ว #909,5,4,5,72,6,อาหารจานเดียว
910,แกงมัสมั่น #910,5,2,5,113,42,แกง
911,ไก่ทอด #911,1,4,5,87,27,อาหารจานเดียว
912,ข้าวหมูกระเทียม #912,5,3,3,57,15,อาหารจานเดียว
913,แกงส้ม #913,2,5,1,106,9,อาหารจานด่วน
914,ผัดไทย #914,3,5,4,37,36,อาหารจานด่วน
915,ข้าวต้มปลา #915,3,4,4,43,19,แกง
916,ผัดกระเพรา #916,4,4,1,59,32,ยำ
917,แกงมัสมั่น #917,2,4,3,57,18,แกง
918,ไก่ทอด #918,2,5,2,47,7,ยำ
919,ข้าวหมูกระเทียม #919,2,1,1,142,22,อาหารจานด่วน
920,ผัดซีอิ๊ว #920,3,2,4,49,13,อาหารจานเดียว
921,ก๋วยเตี๋ยวเรือ #921,3,1,2,42,15,ยำ
922,ผัดกระเพรา #922,5,4,2,56,18,ยำ
923,ข้าวผัด #923,2,1,5,30,40,อาหารจานเดียว
924,ไก่ทอด #924,2,4,2,109,30,อาหารจานด่วน
925,ข้าวต้มปลา #925,5,2,5,93,9,อาหารจานเดียว
926,กะเพราไก่ไข่ดาว #926,3,4,5,81,20,ยำ
927,ผัดกระเพรา #927,2,4,3,150,19,อาหารจานด่วน
928,ข้าวมันไก่ #928,3,3,4,31,6,อาหารจานด่วน
929,แกงส้ม #929,5,5,3,76,33,อาหารจานเดียว
930,ผัดซีอิ๊ว #930,1,3,5,133,35,อาหารจานด่วน
931,ผัดซีอิ๊ว #931,2,2,5,117,21,ยำ
932,ไก่ทอด #932,1,3,3,65,27,แกง
933,บะหมี่เกี๊ยว #933,2,4,2,125,8,อาหารจานด่วน
934,บะหมี่เกี๊ยว #934,4,5,1,119,16,อาหารจานด่วน
935,ผัดไทย #935,3,5,4,76,22,อาหารจานด่วน
936,ไก่ทอด #936,2,1,4,118,45,ยำ
937,ข้าวมันไก่ #937,3,3,1,71,36,แกง
938,ต้มยำกุ้ง #938,4,3,1,118,15,ยำ
939,ผัดซีอิ๊ว #939,3,5,5,50,29,อาหารจานเดียว
940,แกงส้ม #940,3,4,5,131,25,แกง
941,ผัดซีอิ๊ว #941,2,2,5,52,25,แกง
942,ไก่ทอด #942,4,2,2,132,18,อาหารจานเดียว
943,ข้าวหมูกระเทียม #943,5,3,3,119,34,อาหารจานด่วน
944,ผัดไทย #944,4,5,3,134,35,อาหารจานด่วน
945,ต้มยำกุ้ง #945,4,2,3,96,8,อาหารจานด่วน
946,ข้าวต้มปลา #946,5,4,5,53,21,อาหารจานด่วน
947,ข้าวมันไก่ #947,1,2,3,149,36,ยำ
948,ก๋วยเตี๋ยวเรือ #948,5,2,5,65,8,อาหารจานเดียว
949,ข้าวหมูกระเทียม #949,3,2,5,32,24,ยำ
950,ผัดไทย #950,5,3,2,133,29,อาหารจานเดียว
951,ข้าวมันไก่ #951,4,5,4,42,35,ยำ
952,ข้าวผัด #952,3,2,4,85,45,แกง
953,แกงเขียวหวาน #953,5,1,5,47,20,อาหารจานด่วน
954,ข้าวผัด #954,1,2,2,73,35,อาหารจานด่วน
955,ข้าวผัดปู #955,5,1,1,138,33,อาหารจานเดียว
956,หมูทอดกระเทียม #956,1,2,3,134,23,แกง
957,แกงเขียวหวาน #957,3,1,4,87,39,แกง
958,ผัดซีอิ๊ว #958,1,2,3,119,29,ยำ
959,ผัดไทย #959,4,3,1,119,17,ยำ
960,ผัดซีอิ๊ว #960,1,5,5,53,28,แกง
961,ข้าวผัด #961,3,1,3,97,20,อาหารจานด่วน
962,ก๋วยเตี๋ยวเรือ #962,1,4,2,49,36,ยำ
963,ข้าวผัดปู #963,3,2,1,47,39,ยำ
964,แกงมัสมั่น #964,1,5,5,46,45,แกง
965,ข้าวหน้าเป็ด #965,1,3,5,36,42,อาหารจานเดียว
966,บะหมี่เกี๊ยว #966,5,1,4,148,8,ยำ
967,ข้าวมันไก่ #967,4,4,2,134,42,อาหารจานด่วน
968,ผัดกระเพรา #968,2,1,2,141,16,อาหารจานด่วน
969,ข้าวผัด #969,2,3,4,139,36,แกง
970,ผัดไทย #970,5,1,1,72,45,แกง
971,ก๋วยเตี๋ยวเรือ #971,3,3,3,57,11,อาหารจานเดียว
972,ข้าวหน้าเป็ด #972,4,1,3,65,43,ยำ
973,บะหมี่เกี๊ยว #973,2,3,4,113,44,อาหารจานด่วน
974,ผัดกระเพรา #974,2,2,2,108,29,ยำ
975,กะเพราไก่ไข่ดาว #975,5,3,5,121,31,แกง
976,ข้าวมันไก่ #976,5,1,1,31,14,อาหารจานเดียว
977,แกงมัสมั่น #977,2,4,1,109,35,ยำ
978,แกงเขียวหวาน #978,2,5,4,138,35,อาหารจานเดียว
979,ต้มยำกุ้ง #979,4,2,1,90,24,อาหารจานด่วน
980,กะเพราไก่ไข่ดาว #980,3,5,4,89,31,แกง
981,แกงส้ม #981,1,3,5,61,31,แกง
982,แกงเขียวหวาน #982,1,3,3,41,9,อาหารจานเดียว
983,ข้าวผัด #983,2,2,5,87,22,ยำ
984,ก๋วยเตี๋ยวเรือ #984,2,2,1,123,45,อาหารจานด่วน
985,ผัดไทย #985,3,5,3,146,30,แกง
986,ข้าวผัด #986,4,4,5,134,33,ยำ
987,ผัดกระเพรา #987,4,3,5,110,23,แกง
988,ข้าวผัด #988,5,2,1,96,28,ยำ
989,ส้มตำ #989,2,1,5,96,36,ยำ
990,แกงมัสมั่น #990,5,4,5,102,22,อาหารจานด่วน
991,ต้มยำกุ้ง #991,4,5,1,87,6,อาหารจานเดียว
992,ข้าวผัดปู #992,5,2,3,121,25,อาหารจานเดียว
993,ไก่ทอด #993,2,4,2,79,22,แกง
994,ไก่ทอด #994,5,2,4,127,11,ยำ
995,กะเพราไก่ไข่ดาว #995,2,4,3,54,10,อาหารจานด่วน
996,ข้าวมันไก่ #996,5,4,2,101,10,อาหารจานด่วน
997,แกงมัสมั่น #997,5,1,4,117,22,ยำ
998,ข้าวผัด #998,2,2,4,33,7,อาหารจานด่วน
999,ผัดกระเพรา #999,2,3,4,45,10,ยำ
1000,แกงส้ม #1000,4,5,2,99,33,อาหารจานด่วน
1001,ข้าวหน้าเป็ด #1001,3,2,2,59,23,ยำ
1002,ผัดซีอิ๊ว #1002,4,4,5,139,42,อาหารจานด่วน
1003,ก๋วยเตี๋ยวเรือ #1003,5,3,2,104,14,อาหารจานเดียว
1004,ข้าวผัดปู #1004,3,1,5,132,42,อาหารจานด่วน
1005,ก๋วยเตี๋ยวเรือ #1005,1,5,2,146,26,อาหารจานเดียว
1006,ผัดซีอิ๊ว #1006,5,3,4,118,42,แกง
1007,ไก่ทอด #1007,4,2,2,60,24,ยำ
1008,ข้าวต้มปลา #1008,5,3,4,77,31,แกง
1009,ข้าวหน้าเป็ด #1009,5,1,2,81,19,อาหารจานเดียว
1010,ข้าวต้มปลา #1010,3,3,4,85,16,อาหารจานเดียว
1011,ข้าวผัดปู #1011,2,5,4,99,6,แกง
1012,ก๋วยเตี๋ยวเรือ #1012,2,4,4,60,45,แกง
1013,ส้มตำ #1013,5,3,3,61,36,ยำ
1014,แกงเขียวหวาน #1014,5,1,5,138,21,ยำ
1015,บะหมี่เกี๊ยว #1015,5,5,2,137,5,แกง
1016,ผัดไทย #1016,3,1,2,122,27,อาหารจานเดียว
1017,ผัดไทย #1017,4,2,1,48,45,อาหารจานเดียว
1018,แกงมัสมั่น #1018,5,3,5,111,15,อาหารจานด่วน
1019,ข้าวหมูกระเทียม #1019,4,3,4,128,11,แกง
1020,ข้าวหน้าเป็ด #1020,2,4,5,111,41,ยำ
1021,ข้าวผัดปู #1021,2,1,2,131,9,แกง
1022,แกงเขียวหวาน #1022,2,4,4,122,20,อาหารจานเดียว
1023,ข้าวมันไก่ #1023,4,4,1,133,5,ยำ
1024,ต้มยำกุ้ง #1024,1,3,2,70,10,แกง
1025,ข้าวคลุกกะปิ #1025,2,1,3,98,14,ยำ
1026,แกงมัสมั่น #1026,3,1,1,42,15,ยำ
1027,กะเพราไก่ไข่ดาว #1027,1,3,2,116,22,อาหารจานเดียว
1028,ข้าวมันไก่ #1028,4,1,2,150,5,อาหารจานด่วน
1029,ข้าวคลุกกะปิ #1029,4,1,1,82,32,อาหารจานเดียว
1030,บะหมี่เกี๊ยว #1030,1,4,3,131,39,อาหารจานเดียว
1031,แกงเขียวหวาน #1031,1,3,4,123,9,ยำ
1032,ข้าวหมูกระเทียม #1032,3,5,2,33,43,อาหารจานเดียว
1033,ผัดไทย #1033,5,4,2,47,20,อาหารจานด่วน
1034,ข้าวผัด #1034,4,2,2,69,37,อาหารจานเดียว
1035,ต้มยำกุ้ง #1035,2,2,4,125,8,อาหารจานด่วน
1036,แกงส้ม #1036,5,1,1,78,10,ยำ
1037,ไก่ทอด #1037,4,1,4,32,13,อาหารจานเดียว
1038,ผัดซีอิ๊ว #1038,5,3,3,82,33,ยำ
1039,แกงมัสมั่น #1039,2,3,5,118,42,อาหารจานด่วน
1040,ข้าวผัดปู #1040,2,5,3,77,35,อาหารจานด่วน
1041,ข้าวผัด #1041,5,1,4,74,29,อาหารจานด่วน
1042,ผัดซีอิ๊ว #1042,2,1,4,123,13,ยำ
1043,ส้มตำ #1043,1,5,5,85,40,อาหารจานด่วน
1044,ผัดไทย #1044,5,4,3,58,13,อาหารจานเดียว
