food_id,name,spicy_level,sweet_level,salt_level,price,cooking_time,category
416,ข้าวหน้าเป็ด,1,1,1,44,12,อาหารจานเดียว
417,ไก่ทอด,3,2,2,54,17,อาหารจานด่วน
418,กะเพราไก่ไข่ดาว,2,1,2,83,29,อาหารจานด่วน
419,บะหมี่เกี๊ยว,3,3,5,62,18,อาหารจานเดียว
420,ข้าวผัดปู,4,1,2,53,24,อาหารจานเดียว
421,ข้าวผัด,2,1,2,57,5,อาหารจานเดียว
422,ผัดไทย,3,2,3,61,20,อาหารจานเดียว
423,ต้มยำกุ้ง,5,1,5,123,20,แกง
424,ส้มตำ,4,2,4,34,6,ยำ
425,แกงเขียวหวาน,4,4,2,78,25,แกง
426,ผัดกระเพรา,1,3,2,41,22,อาหารจานเดียว
427,ข้าวมันไก่,5,1,3,65,14,อาหารจานเดียว
428,ก๋วยเตี๋ยวเรือ,5,2,5,80,22,อาหารจานเดียว
429,หมูทอดกระเทียม,3,3,3,94,39,อาหารจานเดียว
430,ข้าวหมูกระเทียม,1,1,2,66,13,อาหารจานเดียว
431,แกงมัสมั่น,1,2,4,80,19,แกง
432,แกงส้ม,1,3,3,55,28,แกง
433,ข้าวคลุกกะปิ,2,2,4,80,18,อาหารจานเดียว
434,ข้าวต้มปลา,2,2,1,47,8,อาหารจานเดียว
435,ผัดซีอิ๊ว,2,1,4,129,25,อาหารจานเดียว
436,ข้าวหน้าเป็ด,1,2,3,36,11,อาหารจานเดียว
437,ไก่ทอด,3,3,4,57,22,อาหารจานด่วน
438,กะเพราไก่ไข่ดาว,4,1,4,98,26,อาหารจานด่วน
439,บะหมี่เกี๊ยว,3,2,5,72,12,อาหารจานเดียว
440,ข้าวผัดปู,3,1,3,59,22,อาหารจานเดียว
441,ข้าวผัด,2,1,2,51,7,อาหารจานเดียว
442,ผัดไทย,2,4,4,58,16,อาหารจานเดียว
443,ต้มยำกุ้ง,5,3,3,123,24,แกง
444,ส้มตำ,5,3,4,49,12,ยำ
445,แกงเขียวหวาน,3,2,3,82,33,แกง
446,ผัดกระเพรา,1,2,1,46,19,อาหารจานเดียว
447,ข้าวมันไก่,4,2,2,50,11,อาหารจานเดียว
448,ก๋วยเตี๋ยวเรือ,3,1,4,77,18,อาหารจานเดียว
449,หมูทอดกระเทียม,3,4,4,90,35,อาหารจานเดียว
450,ข้าวหมูกระเทียม,2,2,4,51,20,อาหารจานเดียว
451,แกงมัสมั่น,2,1,4,61,18,แกง
452,แกงส้ม,2,3,2,64,29,แกง
453,ข้าวคลุกกะปิ,1,3,3,72,25,อาหารจานเดียว
454,ข้าวต้มปลา,1,1,3,34,7,อาหารจานเดียว
455,ผัดซีอิ๊ว,3,3,4,114,28,อาหารจานเดียว
456,ข้าวหน้าเป็ด,1,2,1,39,15,อาหารจานเดียว
457,ไก่ทอด,1,2,3,45,17,อาหารจานด่วน
458,กะเพราไก่ไข่ดาว,3,3,3,92,22,อาหารจานด่วน
459,บะหมี่เกี๊ยว,4,2,3,74,10,อาหารจานเดียว
460,ข้าวผัดปู,2,1,2,50,25,อาหารจานเดียว
461,ข้าวผัด,2,3,3,40,8,อาหารจานเดียว
462,ผัดไทย,2,3,5,67,17,อาหารจานเดียว
463,ต้มยำกุ้ง,5,1,5,112,30,แกง
464,ส้มตำ,5,2,5,39,5,ยำ
465,แกงเขียวหวาน,4,2,2,90,26,แกง
466,ผัดกระเพรา,1,3,1,40,15,อาหารจานเดียว
467,ข้าวมันไก่,4,1,3,61,6,อาหารจานเดียว
468,ก๋วยเตี๋ยวเรือ,5,1,3,80,20,อาหารจานเดียว
469,หมูทอดกระเทียม,2,3,3,95,39,อาหารจานเดียว
470,ข้าวหมูกระเทียม,2,1,3,55,16,อาหารจานเดียว
471,แกงมัสมั่น,3,1,4,67,15,แกง
472,แกงส้ม,1,3,2,54,24,แกง
473,ข้าวคลุกกะปิ,1,1,4,87,16,อาหารจานเดียว
474,ข้าวต้มปลา,1,2,3,32,9,อาหารจานเดียว
475,ผัดซีอิ๊ว,2,2,4,123,31,อาหารจานเดียว
476,ข้าวหน้าเป็ด,1,1,2,43,18,อาหารจานเดียว
477,ไก่ทอด,3,1,4,40,25,อาหารจานด่วน
478,กะเพราไก่ไข่ดาว,2,1,4,97,27,อาหารจานด่วน
479,บะหมี่เกี๊ยว,5,2,5,66,17,อาหารจานเดียว
480,ข้าวผัดปู,2,2,2,63,23,อาหารจานเดียว
481,ข้าวผัด,2,2,3,45,8,อาหารจานเดียว
482,ผัดไทย,4,3,4,52,12,อาหารจานเดียว
483,ต้มยำกุ้ง,4,1,4,116,30,แกง
484,ส้มตำ,4,3,5,38,8,ยำ
485,แกงเขียวหวาน,4,3,3,88,33,แกง
486,ผัดกระเพรา,1,3,1,54,25,อาหารจานเดียว
487,ข้าวมันไก่,5,1,4,57,9,อาหารจานเดียว
488,ก๋วยเตี๋ยวเรือ,4,1,4,69,17,อาหารจานเดียว
489,หมูทอดกระเทียม,2,5,3,90,38,อาหารจานเดียว
490,ข้าวหมูกระเทียม,1,1,4,67,19,อาหารจานเดียว
491,แกงมัสมั่น,3,1,2,68,10,แกง
492,แกงส้ม,1,1,1,63,27,แกง
493,ข้าวคลุกกะปิ,1,1,2,74,25,อาหารจานเดียว
494,ข้าวต้มปลา,1,1,2,31,6,อาหารจานเดียว
495,ผัดซีอิ๊ว,2,2,5,118,35,อาหารจานเดียว
496,ข้าวหน้าเป็ด,2,2,1,36,10,อาหารจานเดียว
497,ไก่ทอด,3,3,2,45,17,อาหารจานด่วน
498,กะเพราไก่ไข่ดาว,2,2,2,82,23,อาหารจานด่วน
499,บะหมี่เกี๊ยว,5,4,3,66,20,อาหารจานเดียว
500,ข้าวผัดปู,2,1,4,64,20,อาหารจานเดียว
501,ข้าวผัด,1,1,4,47,10,อาหารจานเดียว
502,ผัดไทย,3,4,3,68,13,อาหารจานเดียว
503,ต้มยำกุ้ง,5,2,3,128,24,แกง
504,ส้มตำ,4,3,4,46,9,ยำ
505,แกงเขียวหวาน,3,4,4,80,33,แกง
506,ผัดกระเพรา,1,2,3,43,22,อาหารจานเดียว
507,ข้าวมันไก่,5,1,3,58,15,อาหารจานเดียว
508,ก๋วยเตี๋ยวเรือ,4,1,4,70,18,อาหารจานเดียว
509,หมูทอดกระเทียม,3,5,2,102,44,อาหารจานเดียว
510,ข้าวหมูกระเทียม,1,2,3,61,10,อาหารจานเดียว
511,แกงมัสมั่น,2,2,4,70,17,แกง
512,แกงส้ม,1,3,1,64,23,แกง
513,ข้าวคลุกกะปิ,3,3,3,78,15,อาหารจานเดียว
514,ข้าวต้มปลา,1,1,2,47,6,อาหารจานเดียว
515,ผัดซีอิ๊ว,3,1,3,128,30,อาหารจานเดียว
516,ข้าวหน้าเป็ด,1,1,3,31,14,อาหารจานเดียว
517,ไก่ทอด,2,2,3,58,16,อาหารจานด่วน
518,กะเพราไก่ไข่ดาว,4,1,3,81,28,อาหารจานด่วน
519,บะหมี่เกี๊ยว,3,4,3,76,12,อาหารจานเดียว
520,ข้าวผัดปู,4,1,4,52,22,อาหารจานเดียว
521,ข้าวผัด,2,2,4,52,14,อาหารจานเดียว
522,ผัดไทย,3,4,5,50,17,อาหารจานเดียว
523,ต้มยำกุ้ง,4,2,4,119,30,แกง
524,ส้มตำ,5,1,3,45,11,ยำ
525,แกงเขียวหวาน,5,4,4,89,35,แกง
526,ผัดกระเพรา,2,1,2,48,25,อาหารจานเดียว
527,ข้าวมันไก่,5,1,3,67,9,อาหารจานเดียว
528,ก๋วยเตี๋ยวเรือ,4,1,5,74,21,อาหารจานเดียว
529,หมูทอดกระเทียม,4,5,4,98,37,อาหารจานเดียว
530,ข้าวหมูกระเทียม,1,3,2,67,12,อาหารจานเดียว
531,แกงมัสมั่น,3,1,3,78,12,แกง
532,แกงส้ม,1,1,3,53,29,แกง
533,ข้าวคลุกกะปิ,3,1,2,84,23,อาหารจานเดียว
534,ข้าวต้มปลา,1,2,1,30,9,อาหารจานเดียว
535,ผัดซีอิ๊ว,4,2,5,123,27,อาหารจานเดียว
536,ข้าวหน้าเป็ด,2,2,1,32,13,อาหารจานเดียว
537,ไก่ทอด,2,2,3,41,15,อาหารจานด่วน
538,กะเพราไก่ไข่ดาว,3,2,3,91,28,อาหารจานด่วน
539,บะหมี่เกี๊ยว,5,3,5,61,19,อาหารจานเดียว
540,ข้าวผัดปู,3,3,3,52,27,อาหารจานเดียว
541,ข้าวผัด,3,3,3,40,6,อาหารจานเดียว
542,ผัดไทย,2,2,4,53,12,อาหารจานเดียว
543,ต้มยำกุ้ง,5,1,3,112,28,แกง
544,ส้มตำ,5,1,3,37,12,ยำ
545,แกงเขียวหวาน,5,4,2,75,30,แกง
546,ผัดกระเพรา,2,3,3,59,16,อาหารจานเดียว
547,ข้าวมันไก่,5,2,3,55,12,อาหารจานเดียว
548,ก๋วยเตี๋ยวเรือ,4,2,5,80,18,อาหารจานเดียว
549,หมูทอดกระเทียม,2,5,3,100,44,อาหารจานเดียว
550,ข้าวหมูกระเทียม,2,2,3,53,20,อาหารจานเดียว
551,แกงมัสมั่น,1,1,3,73,14,แกง
552,แกงส้ม,1,1,1,53,25,แกง
553,ข้าวคลุกกะปิ,1,1,2,78,25,อาหารจานเดียว
554,ข้าวต้มปลา,1,1,3,33,10,อาหารจานเดียว
555,ผัดซีอิ๊ว,2,2,5,121,27,อาหารจานเดียว
556,ข้าวหน้าเป็ด,1,1,1,47,10,อาหารจานเดียว
557,ไก่ทอด,1,1,3,45,21,อาหารจานด่วน
558,กะเพราไก่ไข่ดาว,2,2,3,87,25,อาหารจานด่วน
559,บะหมี่เกี๊ยว,5,3,3,75,10,อาหารจานเดียว
560,ข้าวผัดปู,4,3,3,56,25,อาหารจานเดียว
561,ข้าวผัด,2,1,4,53,5,อาหารจานเดียว
562,ผัดไทย,4,3,3,65,17,อาหารจานเดียว
563,ต้มยำกุ้ง,5,2,4,115,22,แกง
564,ส้มตำ,5,1,4,31,7,ยำ
565,แกงเขียวหวาน,5,2,3,75,28,แกง
566,ผัดกระเพรา,2,1,2,52,21,อาหารจานเดียว
567,ข้าวมันไก่,5,1,4,51,13,อาหารจานเดียว
568,ก๋วยเตี๋ยวเรือ,4,2,3,69,20,อาหารจานเดียว
569,หมูทอดกระเทียม,4,4,3,90,36,อาหารจานเดียว
570,ข้าวหมูกระเทียม,2,3,2,56,20,อาหารจานเดียว
571,แกงมัสมั่น,3,2,2,69,15,แกง
572,แกงส้ม,1,2,3,67,22,แกง
573,ข้าวคลุกกะปิ,1,2,4,71,23,อาหารจานเดียว
574,ข้าวต้มปลา,1,1,3,35,0,อาหารจานเดียว
575,ผัดซีอิ๊ว,4,2,4,129,35,อาหารจานเดียว
576,ข้าวหน้าเป็ด,1,2,3,48,11,อาหารจานเดียว
577,ไก่ทอด,3,1,4,50,20,อาหารจานด่วน
578,กะเพราไก่ไข่ดาว,3,3,4,96,24,อาหารจานด่วน
579,บะหมี่เกี๊ยว,4,4,4,74,11,อาหารจานเดียว
580,ข้าวผัดปู,2,1,3,65,24,อาหารจานเดียว
581,ข้าวผัด,1,3,3,53,14,อาหารจานเดียว
582,ผัดไทย,4,4,3,56,11,อาหารจานเดียว
583,ต้มยำกุ้ง,5,1,4,113,30,แกง
584,ส้มตำ,4,1,3,38,11,ยำ
585,แกงเขียวหวาน,5,4,3,73,27,แกง
586,ผัดกระเพรา,1,1,3,40,23,อาหารจานเดียว
587,ข้าวมันไก่,5,1,3,67,10,อาหารจานเดียว
588,ก๋วยเตี๋ยวเรือ,3,1,4,79,17,อาหารจานเดียว
589,หมูทอดกระเทียม,3,4,4,93,38,อาหารจานเดียว
590,ข้าวหมูกระเทียม,3,1,2,52,19,อาหารจานเดียว
591,แกงมัสมั่น,1,1,2,75,11,แกง
592,แกงส้ม,1,3,2,60,29,แกง
593,ข้าวคลุกกะปิ,2,2,2,90,23,อาหารจานเดียว
594,ข้าวต้มปลา,2,1,3,41,4,อาหารจานเดียว
595,ผัดซีอิ๊ว,3,1,5,121,34,อาหารจานเดียว
596,ข้าวหน้าเป็ด,2,1,3,36,10,อาหารจานเดียว
597,ไก่ทอด,3,2,3,52,19,อาหารจานด่วน
598,กะเพราไก่ไข่ดาว,2,2,3,80,20,อาหารจานด่วน
599,บะหมี่เกี๊ยว,4,2,3,73,14,อาหารจานเดียว
600,ข้าวผัดปู,2,2,4,63,20,อาหารจานเดียว
601,ข้าวผัด,3,3,4,44,5,อาหารจานเดียว
602,ผัดไทย,2,4,5,53,16,อาหารจานเดียว
603,ต้มยำกุ้ง,5,2,5,124,25,แกง
604,ส้มตำ,5,3,3,42,14,ยำ
605,แกงเขียวหวาน,3,4,2,87,32,แกง
606,ผัดกระเพรา,1,2,1,45,21,อาหารจานเดียว
607,ข้าวมันไก่,4,2,2,65,8,อาหารจานเดียว
608,ก๋วยเตี๋ยวเรือ,5,1,3,78,24,อาหารจานเดียว
609,หมูทอดกระเทียม,2,5,3,94,45,อาหารจานเดียว
610,ข้าวหมูกระเทียม,3,2,2,53,11,อาหารจานเดียว
611,แกงมัสมั่น,1,1,3,78,12,แกง
612,แกงส้ม,2,3,2,63,29,แกง
613,ข้าวคลุกกะปิ,1,2,3,78,19,อาหารจานเดียว
614,ข้าวต้มปลา,2,1,2,46,6,อาหารจานเดียว
615,ผัดซีอิ๊ว,2,2,4,128,31,อาหารจานเดียว
616,ข้าวหน้าเป็ด,1,2,1,42,16,อาหารจานเดียว
617,ไก่ทอด,1,1,2,40,15,อาหารจานด่วน
618,กะเพราไก่ไข่ดาว,4,1,3,82,30,อาหารจานด่วน
619,บะหมี่เกี๊ยว,4,4,3,67,18,อาหารจานเดียว
620,ข้าวผัดปู,4,3,4,55,20,อาหารจานเดียว
621,ข้าวผัด,1,1,2,59,14,อาหารจานเดียว
622,ผัดไทย,3,3,5,54,15,อาหารจานเดียว
623,ต้มยำกุ้ง,5,2,5,123,25,แกง
624,ส้มตำ,4,3,4,32,12,ยำ
625,แกงเขียวหวาน,5,4,3,76,25,แกง
626,ผัดกระเพรา,2,3,1,44,16,อาหารจานเดียว
627,ข้าวมันไก่,4,1,2,68,11,อาหารจานเดียว
628,ก๋วยเตี๋ยวเรือ,3,1,5,76,16,อาหารจานเดียว
629,หมูทอดกระเทียม,4,3,4,99,41,อาหารจานเดียว
630,ข้าวหมูกระเทียม,2,1,4,68,19,อาหารจานเดียว
631,แกงมัสมั่น,1,2,4,78,11,แกง
632,แกงส้ม,1,1,2,68,30,แกง
633,ข้าวคลุกกะปิ,1,1,3,80,19,อาหารจานเดียว
634,ข้าวต้มปลา,1,2,1,45,2,อาหารจานเดียว
635,ผัดซีอิ๊ว,3,1,3,123,33,อาหารจานเดียว
636,ข้าวหน้าเป็ด,1,1,3,47,14,อาหารจานเดียว
637,ไก่ทอด,1,1,4,51,25,อาหารจานด่วน
638,กะเพราไก่ไข่ดาว,4,2,2,87,22,อาหารจานด่วน
639,บะหมี่เกี๊ยว,3,4,3,74,12,อาหารจานเดียว
640,ข้าวผัดปู,3,3,4,58,20,อาหารจานเดียว
641,ข้าวผัด,1,2,2,47,11,อาหารจานเดียว
642,ผัดไทย,3,2,3,61,15,อาหารจานเดียว
643,ต้มยำกุ้ง,5,1,3,126,24,แกง
644,ส้มตำ,5,2,4,32,5,ยำ
645,แกงเขียวหวาน,3,4,3,90,28,แกง
646,ผัดกระเพรา,2,1,2,54,18,อาหารจานเดียว
647,ข้าวมันไก่,4,1,4,50,15,อาหารจานเดียว
648,ก๋วยเตี๋ยวเรือ,4,1,5,66,15,อาหารจานเดียว
649,หมูทอดกระเทียม,4,4,2,106,44,อาหารจานเดียว
650,ข้าวหมูกระเทียม,1,2,4,65,16,อาหารจานเดียว
651,แกงมัสมั่น,1,1,3,62,14,แกง
652,แกงส้ม,2,1,3,65,20,แกง
653,ข้าวคลุกกะปิ,1,1,3,80,20,อาหารจานเดียว
654,ข้าวต้มปลา,1,2,1,46,6,อาหารจานเดียว
655,ผัดซีอิ๊ว,4,1,3,119,33,อาหารจานเดียว
656,ข้าวหน้าเป็ด,1,1,1,42,15,อาหารจานเดียว
657,ไก่ทอด,3,1,2,52,16,อาหารจานด่วน
658,กะเพราไก่ไข่ดาว,4,3,4,90,20,อาหารจานด่วน
659,บะหมี่เกี๊ยว,3,4,4,66,12,อาหารจานเดียว
660,ข้าวผัดปู,3,2,4,62,26,อาหารจานเดียว
661,ข้าวผัด,1,1,4,42,8,อาหารจานเดียว
662,ผัดไทย,4,2,3,55,15,อาหารจานเดียว
663,ต้มยำกุ้ง,5,3,3,116,26,แกง
664,ส้มตำ,5,3,3,50,14,ยำ
665,แกงเขียวหวาน,4,4,3,70,26,แกง
666,ผัดกระเพรา,1,1,2,45,16,อาหารจานเดียว
667,ข้าวมันไก่,4,2,4,54,5,อาหารจานเดียว
668,ก๋วยเตี๋ยวเรือ,5,1,5,66,20,อาหารจานเดียว
669,หมูทอดกระเทียม,4,5,2,97,40,อาหารจานเดียว
670,ข้าวหมูกระเทียม,1,1,2,57,16,อาหารจานเดียว
671,แกงมัสมั่น,1,1,4,77,12,แกง
672,แกงส้ม,2,1,3,62,20,แกง
673,ข้าวคลุกกะปิ,2,1,3,84,18,อาหารจานเดียว
674,ข้าวต้มปลา,1,2,3,42,8,อาหารจานเดียว
675,ผัดซีอิ๊ว,2,1,5,112,28,อาหารจานเดียว
676,ข้าวหน้าเป็ด,1,2,3,37,13,อาหารจานเดียว
677,ไก่ทอด,3,3,4,42,23,อาหารจานด่วน
678,กะเพราไก่ไข่ดาว,4,1,4,89,23,อาหารจานด่วน
679,บะหมี่เกี๊ยว,4,4,3,66,17,อาหารจานเดียว
680,ข้าวผัดปู,2,3,3,52,27,อาหารจานเดียว
681,ข้าวผัด,2,2,4,48,14,อาหารจานเดียว
682,ผัดไทย,4,4,4,66,12,อาหารจานเดียว
683,ต้มยำกุ้ง,4,2,4,112,20,แกง
684,ส้มตำ,4,1,5,37,15,ยำ
685,แกงเขียวหวาน,3,3,4,76,25,แกง
686,ผัดกระเพรา,2,2,3,54,22,อาหารจานเดียว
687,ข้าวมันไก่,5,1,3,70,13,อาหารจานเดียว
688,ก๋วยเตี๋ยวเรือ,3,2,5,60,25,อาหารจานเดียว
689,หมูทอดกระเทียม,3,5,2,105,38,อาหารจานเดียว
690,ข้าวหมูกระเทียม,2,2,3,51,10,อาหารจานเดียว
691,แกงมัสมั่น,1,1,2,60,14,แกง
692,แกงส้ม,2,1,1,61,26,แกง
693,ข้าวคลุกกะปิ,1,1,2,86,17,อาหารจานเดียว
694,ข้าวต้มปลา,1,1,1,46,3,อาหารจานเดียว
695,ผัดซีอิ๊ว,3,3,3,114,29,อาหารจานเดียว
696,ข้าวหน้าเป็ด,1,1,1,34,19,อาหารจานเดียว
697,ไก่ทอด,3,3,3,49,23,อาหารจานด่วน
698,กะเพราไก่ไข่ดาว,4,1,4,100,22,อาหารจานด่วน
699,บะหมี่เกี๊ยว,4,3,5,66,10,อาหารจานเดียว
700,ข้าวผัดปู,4,3,3,53,24,อาหารจานเดียว
701,ข้าวผัด,1,3,2,44,9,อาหารจานเดียว
702,ผัดไทย,4,2,3,62,13,อาหารจานเดียว
703,ต้มยำกุ้ง,5,3,4,114,25,แกง
704,ส้มตำ,5,3,3,30,10,ยำ
705,แกงเขียวหวาน,4,3,2,76,26,แกง
706,ผัดกระเพรา,1,2,3,42,19,อาหารจานเดียว
707,ข้าวมันไก่,5,1,2,69,5,อาหารจานเดียว
708,ก๋วยเตี๋ยวเรือ,5,2,5,62,18,อาหารจานเดียว
709,หมูทอดกระเทียม,4,3,3,92,43,อาหารจานเดียว
710,ข้าวหมูกระเทียม,2,2,2,50,17,อาหารจานเดียว
711,แกงมัสมั่น,3,1,3,68,20,แกง
712,แกงส้ม,1,3,1,64,30,แกง
713,ข้าวคลุกกะปิ,2,1,3,81,15,อาหารจานเดียว
714,ข้าวต้มปลา,1,1,2,30,10,อาหารจานเดียว
715,ผัดซีอิ๊ว,2,3,5,127,30,อาหารจานเดียว
716,ข้าวหน้าเป็ด,2,1,1,50,16,อาหารจานเดียว
717,ไก่ทอด,3,2,2,60,15,อาหารจานด่วน
718,กะเพราไก่ไข่ดาว,4,2,4,85,27,อาหารจานด่วน
719,บะหมี่เกี๊ยว,5,4,4,65,14,อาหารจานเดียว
720,ข้าวผัดปู,4,3,4,60,27,อาหารจานเดียว
721,ข้าวผัด,1,2,4,43,13,อาหารจานเดียว
722,ผัดไทย,3,3,4,56,20,อาหารจานเดียว
723,ต้มยำกุ้ง,4,2,4,119,25,แกง
724,ส้มตำ,5,2,3,43,13,ยำ
725,แกงเขียวหวาน,3,4,3,87,26,แกง
726,ผัดกระเพรา,1,2,3,51,22,อาหารจานเดียว
727,ข้าวมันไก่,5,1,3,64,10,อาหารจานเดียว
728,ก๋วยเตี๋ยวเรือ,5,2,4,70,16,อาหารจานเดียว
729,หมูทอดกระเทียม,3,5,4,104,38,อาหารจานเดียว
730,ข้าวหมูกระเทียม,3,2,2,63,20,อาหารจานเดียว
731,แกงมัสมั่น,3,1,3,69,13,แกง
732,แกงส้ม,2,1,2,59,27,แกง
733,ข้าวคลุกกะปิ,1,2,4,82,20,อาหารจานเดียว
734,ข้าวต้มปลา,2,2,2,43,2,อาหารจานเดียว
735,ผัดซีอิ๊ว,2,1,5,123,34,อาหารจานเดียว
736,ข้าวหน้าเป็ด,1,1,3,36,10,อาหารจานเดียว
737,ไก่ทอด,1,1,2,54,16,อาหารจานด่วน
738,กะเพราไก่ไข่ดาว,2,1,4,89,29,อาหารจานด่วน
739,บะหมี่เกี๊ยว,4,3,5,70,15,อาหารจานเดียว
740,ข้าวผัดปู,3,1,2,53,20,อาหารจานเดียว
741,ข้าวผัด,3,1,3,42,10,อาหารจานเดียว
742,ผัดไทย,4,3,4,60,12,อาหารจานเดียว
743,ต้มยำกุ้ง,5,1,4,111,22,แกง
744,ส้มตำ,5,3,4,45,11,ยำ
745,แกงเขียวหวาน,4,2,2,89,29,แกง
746,ผัดกระเพรา,1,2,3,49,21,อาหารจานเดียว
747,ข้าวมันไก่,4,1,4,55,14,อาหารจานเดียว
748,ก๋วยเตี๋ยวเรือ,5,1,3,65,23,อาหารจานเดียว
749,หมูทอดกระเทียม,3,3,4,90,35,อาหารจานเดียว
750,ข้าวหมูกระเทียม,1,2,4,62,17,อาหารจานเดียว
751,แกงมัสมั่น,3,2,3,61,11,แกง
752,แกงส้ม,2,3,3,60,26,แกง
753,ข้าวคลุกกะปิ,1,1,3,76,15,อาหารจานเดียว
754,ข้าวต้มปลา,1,2,3,39,10,อาหารจานเดียว
755,ผัดซีอิ๊ว,3,1,3,110,27,อาหารจานเดียว
756,ข้าวหน้าเป็ด,1,2,1,43,16,อาหารจานเดียว
757,ไก่ทอด,1,3,2,40,24,อาหารจานด่วน
758,กะเพราไก่ไข่ดาว,2,1,4,96,25,อาหารจานด่วน
759,บะหมี่เกี๊ยว,3,2,5,71,16,อาหารจานเดียว
760,ข้าวผัดปู,4,3,4,64,27,อาหารจานเดียว
761,ข้าวผัด,1,3,3,45,9,อาหารจานเดียว
762,ผัดไทย,4,4,4,58,13,อาหารจานเดียว
763,ต้มยำกุ้ง,4,1,3,126,20,แกง
764,ส้มตำ,5,3,4,31,15,ยำ
765,แกงเขียวหวาน,5,3,2,90,31,แกง
766,ผัดกระเพรา,1,1,3,51,21,อาหารจานเดียว
767,ข้าวมันไก่,4,1,4,70,5,อาหารจานเดียว
768,ก๋วยเตี๋ยวเรือ,5,1,5,67,15,อาหารจานเดียว
769,หมูทอดกระเทียม,2,4,2,90,36,อาหารจานเดียว
770,ข้าวหมูกระเทียม,2,1,2,52,12,อาหารจานเดียว
771,แกงมัสมั่น,2,1,4,63,17,แกง
772,แกงส้ม,2,2,1,57,26,แกง
773,ข้าวคลุกกะปิ,1,3,4,89,15,อาหารจานเดียว
774,ข้าวต้มปลา,2,1,1,36,5,อาหารจานเดียว
775,ผัดซีอิ๊ว,3,2,5,127,25,อาหารจานเดียว
776,ข้าวหน้าเป็ด,2,1,2,50,20,อาหารจานเดียว
777,ไก่ทอด,2,2,2,40,15,อาหารจานด่วน
778,กะเพราไก่ไข่ดาว,4,3,4,83,22,อาหารจานด่วน
779,บะหมี่เกี๊ยว,3,2,5,80,11,อาหารจานเดียว
780,ข้าวผัดปู,4,3,2,70,27,อาหารจานเดียว
781,ข้าวผัด,3,2,3,57,8,อาหารจานเดียว
782,ผัดไทย,2,4,4,69,13,อาหารจานเดียว
783,ต้มยำกุ้ง,5,2,4,113,20,แกง
784,ส้มตำ,4,1,5,35,10,ยำ
785,แกงเขียวหวาน,3,3,4,89,29,แกง
786,ผัดกระเพรา,1,1,3,48,25,อาหารจานเดียว
787,ข้าวมันไก่,5,1,3,65,10,อาหารจานเดียว
788,ก๋วยเตี๋ยวเรือ,4,2,4,77,18,อาหารจานเดียว
789,หมูทอดกระเทียม,4,4,3,102,39,อาหารจานเดียว
790,ข้าวหมูกระเทียม,2,3,3,56,12,อาหารจานเดียว
791,แกงมัสมั่น,3,1,3,74,16,แกง
792,แกงส้ม,1,1,2,51,22,แกง
793,ข้าวคลุกกะปิ,3,1,3,73,21,อาหารจานเดียว
794,ข้าวต้มปลา,1,2,1,42,10,อาหารจานเดียว
795,ผัดซีอิ๊ว,2,1,3,112,26,อาหารจานเดียว
796,ข้าวหน้าเป็ด,1,2,3,34,16,อาหารจานเดียว
797,ไก่ทอด,3,2,2,48,25,อาหารจานด่วน
798,กะเพราไก่ไข่ดาว,3,3,4,82,21,อาหารจานด่วน
799,บะหมี่เกี๊ยว,4,4,3,72,12,อาหารจานเดียว
800,ข้าวผัดปู,2,1,2,55,22,อาหารจานเดียว
801,ข้าวผัด,1,3,2,47,6,อาหารจานเดียว
802,ผัดไทย,2,3,3,59,18,อาหารจานเดียว
803,ต้มยำกุ้ง,4,3,4,111,22,แกง
804,ส้มตำ,4,2,5,45,8,ยำ
805,แกงเขียวหวาน,5,4,4,81,27,แกง
806,ผัดกระเพรา,1,2,1,54,24,อาหารจานเดียว
807,ข้าวมันไก่,5,2,3,50,5,อาหารจานเดียว
808,ก๋วยเตี๋ยวเรือ,4,1,5,64,20,อาหารจานเดียว
809,หมูทอดกระเทียม,2,4,4,104,41,อาหารจานเดียว
810,ข้าวหมูกระเทียม,3,1,3,61,10,อาหารจานเดียว
811,แกงมัสมั่น,2,2,2,76,18,แกง
812,แกงส้ม,1,2,2,69,28,แกง
813,ข้าวคลุกกะปิ,1,2,4,87,19,อาหารจานเดียว
814,ข้าวต้มปลา,1,2,3,38,10,อาหารจานเดียว
815,ผัดซีอิ๊ว,4,2,5,114,34,อาหารจานเดียว
816,ข้าวหน้าเป็ด,1,1,3,46,19,อาหารจานเดียว
817,ไก่ทอด,1,1,3,56,20,อาหารจานด่วน
818,กะเพราไก่ไข่ดาว,3,3,4,82,29,อาหารจานด่วน
819,บะหมี่เกี๊ยว,3,3,3,77,19,อาหารจานเดียว
820,ข้าวผัดปู,2,1,4,54,25,อาหารจานเดียว
821,ข้าวผัด,2,2,3,46,11,อาหารจานเดียว
822,ผัดไทย,4,3,4,67,18,อาหารจานเดียว
823,ต้มยำกุ้ง,5,2,3,111,26,แกง
824,ส้มตำ,5,2,5,42,5,ยำ
825,แกงเขียวหวาน,4,4,2,81,33,แกง
826,ผัดกระเพรา,2,2,3,50,22,อาหารจานเดียว
827,ข้าวมันไก่,5,1,4,69,7,อาหารจานเดียว
828,ก๋วยเตี๋ยวเรือ,4,2,3,78,22,อาหารจานเดียว
829,หมูทอดกระเทียม,2,3,3,90,44,อาหารจานเดียว
830,ข้าวหมูกระเทียม,3,3,2,69,11,อาหารจานเดียว
